Time,ROS secs,ROS nsecs,________p_x________,________p_y________,________p_z________,________q_x________,________q_y________,________q_z________,________q_w________,gripper_position,gripper_force,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
59579,1734173818,823210954,-0.7073081857422394,0.002158018876436458,0.6471528989945956,0.79530777526929,0.6062058578041433,-8.353101518561e-06,2.214454565762894e-05,255,-1,0.23083826899528503,-1.5708683172809046,-1.5706794897662562,-1.5708802382098597,1.5708554983139038,0.49912014603614807
59595,1734173818,839484691,-0.7073229220667403,0.0021321693495026093,0.6471118893809735,0.795311528219117,0.6062009313870522,6.545770146631127e-06,6.1841699658499e-05,255,-1,0.23085026443004608,-1.5708683172809046,-1.5706313292132776,-1.5708921591388147,1.5708794593811035,0.49912014603614807
59611,1734173818,855238437,-0.7073117856981456,0.00215604368012664,0.6471143209108592,0.7953041439732427,0.6062106212548113,5.755716437942653e-06,3.4981638467071614e-05,255,-1,0.23085026443004608,-1.5709040800677698,-1.5706551710711878,-1.5708563963519495,1.5708918571472168,0.49912014603614807
59627,1734173818,871693611,-0.7072962316002573,0.0021670373982051773,0.6471129430056077,0.7953150423885562,0.6061963225167352,8.740197245260335e-06,4.291019106305164e-05,255,-1,0.23083826899528503,-1.5709040800677698,-1.570667568837301,-1.5708802382098597,1.5709038972854614,0.4991081655025482
59643,1734173818,887249469,-0.7073096171127146,0.0021773834840088844,0.6470992973856243,0.795322304521591,0.6061867933135038,1.319484291840639e-06,5.9506435018366736e-05,255,-1,0.23081430792808533,-1.5709040800677698,-1.570667568837301,-1.5708683172809046,1.5708435773849487,0.4990841746330261
59659,1734173818,903486967,-0.7073106607219275,0.002185606051008178,0.6471143212828937,0.7953223044339786,0.6061867936498139,-4.122556612972332e-06,5.707353355744251e-05,255,-1,0.23085026443004608,-1.5708802382098597,-1.5706432501422327,-1.5708802382098597,1.5708675384521484,0.499096155166626
59675,1734173818,919429540,-0.7073197206836841,0.0021615168115046305,0.6471160275184636,0.795315042313845,0.6061963230041554,-2.3602307722462233e-06,3.794730580947838e-05,255,-1,0.23085026443004608,-1.570916000996725,-1.5706914106952112,-1.5708683172809046,1.5709038972854614,0.4991081655025482
59691,1734173818,935498714,-0.707300858576785,0.0021501442203201975,0.6471460772741651,0.7953041437991799,0.6062106217961991,-1.0785723123738268e-05,2.7585996569994836e-05,255,-1,0.23080232739448547,-1.5708683172809046,-1.5706432501422327,-1.5708802382098597,1.5708675384521484,0.499096155166626
59707,1734173818,951262474,-0.7073155755040902,0.0021613619858234403,0.6471474554619114,0.7953186820874166,0.6061915474289356,-2.1116959782408798e-05,3.6090458226745646e-05,255,-1,0.23082628846168518,-1.5708802382098597,-1.5706914106952112,-1.5708563963519495,1.5708554983139038,0.4991081655025482
59723,1734173818,967477321,-0.7073089533734339,0.002173655607166377,0.6471406336127696,0.7953223136942605,0.6061867834619978,-1.622727448515322e-05,2.515314522762055e-05,255,-1,0.23082628846168518,-1.5708921591388147,-1.5706551710711878,-1.5708802382098597,1.5708675384521484,0.499096155166626
